text,label,word_count,char_count
Health Care Up As Boost To Risk Appetite Buoys Biotech Cos    Health Care Roundup  economy  MarketScreener  HTTPS_URL,1,23,131
"Hope  Vs  Nope    Dow Soars 1000 Points As Gold Spikes Near $1,700  HTTPS_URL",1,19,92
JUST IN  The S P 500 rallies 7  to its highest since March 13 HTTPS_URL HTTPS_URL,1,18,109
Macau sector rallies off positive trade news,1,7,44
"Market recovery attempt strengthens, S P 500 knifes toward next test HTTPS_URL",1,12,92
Market Volatility Bulletin  Stocks Get A Reprieve With Yet Another 5   Up Day. HTTPS_URL  finance  economy  markets,1,23,129
"Markets may get a boost from cheery Black Friday consumer sentiment, seasonal strength HTTPS_URL",1,14,110
Markets May Rally as Tariff Relief Outshines Trade Pact Letdown,1,10,63
Markets rocket back up   POLITICO STOCK HTTPS_URL,1,9,62
"Mexican stocks rose as pledges by U.S. lawmakers to swiftly approve a new trade deal between the U.S., Mexico and C  HTTPS_URL",1,23,140
Mid Afternoon Market Update  NASDAQ Rises Over 2   Myomo Shares Spike Higher,1,15,76
"Mid Morning Market Update  Markets Open Higher  Schwab, TD Ameritrade Confirm $26B Merger",1,15,89
Money market inflows beat long term inflows last month   Morningstar,1,12,68
"Most Saudi Arabian banking stocks climbed, even as the main local gauge fell, ahead of Saudi Aramco s giant listing HTTPS_URL",1,21,139
Nasdaq at record high as investors look past coronavirus impact on supply chains,1,13,80
Nasdaq at record high as investors look past coronavirus impact on supply chains HTTPS_URL,1,14,104
Nasdaq climbs 0.3,1,3,18
"Nasdaq closes about 21 points, 0.2 , higher",1,8,43
Nasdaq Composite hits intraday record,1,5,37
Nasdaq hits new high as investors look beyond coronavirus,1,9,57
Nasdaq hits new high HTTPS_URL,1,5,44
Nasdaq opens 34 points or 0.4  higher,1,8,37
"Nasdaq rises 42 points, or 0.5",1,6,31
"Nasdaq touches intraday high of 8,545",1,6,37
Nasdaq up 0.2,1,3,14
"Nasdaq up 14 points, or 0.2",1,6,28
"Nasdaq 100 futures 43 points, or 0.5",1,7,37
"Nasdaq 100 futures gain 28 points, or 0.3",1,8,42
Nasdaq 100 futures up 0.4  after data,1,8,37
"Philippine Stocks May Pick Up Into Year End on Profits, GDP",1,11,59
"Positive technical divergences are forming on the weekly charts for the Dow, S P 500 and the Nasdaq. HTTPS_URL",1,19,124
"Pound and stocks jump on UK election, talk of US China deal",1,12,59
Rally goes on as China cuts U.S. tariffs,1,8,40
"S P 500 adds 9 points, 0.3 , at the open",1,11,40
S P 500 and Dow both up by less than 0.1,1,11,41
S P 500 and Nasdaq Composite both trade above record close,1,11,58
S P 500 briefly turns positive,1,6,30
S P 500 closes around 0.7  higher  Nasdaq gains 1.1,1,12,52
S P 500 Coasts Into Thanksgiving Week. Follow this and any other stock on Seeking Alpha! HTTPS_URL  finance  markets  trading,1,23,139
S P 500 ETF  SPY  Hits New 52 Week High,1,12,39
S P 500 up 0.6   Dow up 0.4   Nasdaq up 0.9,1,15,44
"S P 500, Dow and Nasdaq all turn positive",1,9,41
"S P 500, Nasdaq close at record highs  Dow ends up over 170 points",1,15,66
"S P 500, Nasdaq close at record highs  Dow ends up over 170 points HTTPS_URL",1,16,90
"S P 500, Nasdaq hit fresh record highs after China signals IP law reform HTTPS_URL by user HTTPS_URL",1,18,135
"S P 500, Nasdaq notch records to end the week as market weighs merits of limited China trade deal",1,19,97
"S P 500, Nasdaq touch records as stocks close higher on solid earnings",1,13,70
"S P, NASDAQ Reach New Closing Highs on 3rd Day of Rally",1,12,55
"Safe havens rise on coronavirus concerns, stocks rebound",1,8,56
"South Korean, Philippine and Indonesian stocks are the first in Asia Pacific to enter technical bull markets HTTPS_URL",1,18,132
"Stock buybacks jump by 6.3  in Q3 2019, S P Dow Jones says",1,14,58
Stock futures advance after China IP announcement HTTPS_URL by user HTTPS_URL,1,11,112
Stock futures move higher as trade deal hopes rise  economy  MarketScreener HTTPS_URL HTTPS_URL,1,15,123
Stock futures move higher as trade deal hopes rise HTTPS_URL HTTPS_URL,1,11,98
"Stock Market Live Updates  S P 500, Nasdaq, Dow post record closing highs   Yahoo Canada Finance",1,19,96
"Stock Market Live Updates  S P 500, Nasdaq, Dow post record closing highs   Yahoo Finance",1,18,89
Stock Market Live Updates  Stocks reverse losses as China says  Phase One  deal is all but done,1,20,95
"Stock Market Live Updates  Wall Street sets new highs despite Home Depot, Kohl s",1,15,80
"Stock market live Wednesday  S P 500 erases coronavirus sell off, Tesla s 2nd worst drop ever   CNBC",1,21,100
Stock market news live  Stocks hit record highs after China announces plans to cut tariffs on $75 billion in US goods,1,22,117
"Stock Market Update  Futures edge higher despite weakness in Home Depot, retailers",1,13,82
Stock Market Update  Futures extend last week s record run,1,11,58
"Stock Market Update  Futures extend rally, China says it will cut some tariffs",1,14,78
Stock Market Update  Futures gain on back of bullish momentum,1,11,61
Stock Market Update  Global stocks extend gains,1,8,47
Stock Market Update  Nasdaq More Than Doubles Percentage Gains In S P 500,1,14,73
Stock Market Update  On Track for More Records,1,9,46
Stock Market Update  S P 500 Perks Up,1,9,37
Stock Market Update  Stock market edges higher to start the week,1,12,64
Stock Market Update  Stock market lifted by mega cap tech,1,11,57
"Stock Market Update  Stock market opens firmly higher, tech stocks lead",1,12,71
"Stock Market Update  Stock market opens slightly higher, energy stocks pull back",1,13,80
"Stock Market Update  Stock market opens slightly higher, retail drags",1,11,69
Stock Market Update  Stock market primed for more gains at open,1,12,63
Stock Market Update  Stock market set for higher open despite relative weakness in retailers,1,15,92
"Stock Market Update  Stocks set for higher open following trade update, M A deals",1,15,81
"Stock Market Update  Stocks up, but off highs, as trade headlines heat up",1,14,73
Stock Market Update  Wholesale inventories decline in December,1,9,62
Stock index futures point slightly higher amid positive trade developments HTTPS_URL,1,11,98
"Stocks are extending their gains in the last hour of trading, with the Dow up 6  HTTPS_URL",1,18,104
"STOCKS AT THE CLOSE 
  Dow up 0.39  
  Nasdaq up 0.16  
  S P up 0.21  HTTPS_URL",1,24,94
"STOCKS AT THE CLOSE 
 Dow up 0.60 
 Nasdaq up 1.13  
 S P up 0.73  HTTPS_URL",1,20,90
"STOCKS AT THE OPEN 
  Dow up 0.21  
  Nasdaq up 0.48  
  S P up 0.26  HTTPS_URL",1,24,93
Stocks bounce back to record territory,1,6,38
Stocks bounce up after China confirms trade deal with U.S.,1,10,58
Stocks bounced today on positive coronavirus news    here s what 3 market experts had to say.  Follow along with th  HTTPS_URL,1,26,140
Stocks climb to record high on China deal optimism HTTPS_URL HTTPS_URL,1,11,98
"Stocks edge higher, but S P 500 ends six week streak of weekly gains HTTPS_URL",1,15,92
"Stocks gain as China cuts tariffs, investors look beyond virus",1,10,62
Stocks Gain as U.S. Economy Signals Strength    Update  SP500  index  MarketScreener HTTPS_URL HTTPS_URL,1,19,132
Stocks grab another round of records as Wall Street parses trade news,1,12,69
Stocks hit session highs on trade optimism,1,7,42
"Stocks near record highs, pound wavers before election result",1,9,61
"STOCKS NOW 
  Dow up 1,131.98 points 
  Nasdaq up 389.55 
  S P up 135.97 HTTPS_URL",1,20,97
"STOCKS NOW 
  Dow up 120.52 points 
  Nasdaq up 4
  S P up 5.91 HTTPS_URL",1,19,87
"STOCKS NOW 
  Dow up 345.10 points 
  Nasdaq up 88.49 
  S P up 32.25   
Here s what s moving markets  HTTPS_URL",1,29,126
"STOCKS NOW 
  Dow up 4.73 points 
  Nasdaq up 17.91 
  S P up 2.04 
Here s what s moving markets   HTTPS_URL",1,28,122
"STOCKS NOW 
  Dow up 704.83 points 
  Nasdaq up 165.39 
  S P up 72.15",1,19,70
"Stocks open slightly higher on upbeat trade hopes, merger activity",1,10,66
"Stocks open slightly higher on upbeat trade hopes, merger activity HTTPS_URL",1,11,90
"STOCKS PREMARKET  
  Dow up 86.38 points 
  Nasdaq up 27.50 
  S P up 7.25 
Here s what s moving markets   HTTPS_URL",1,29,130
"Stocks rallied for a second day, with the S P 500 Index venturing briefly into bullish territory HTTPS_URL",1,18,120
Stocks rally after China lauds  major progress  in trade negotiations,1,12,69
"Stocks rose after China moved to step up intellectual property protection, which investors hope may address a key c  HTTPS_URL",1,21,140
"Stocks rose slightly on Friday, after President Trump said the U.S. and China are  very close  to reaching a trade  HTTPS_URL",1,24,139
"Stocks rose today, building on strong gains from the previous session. We spoke with 3 experts    here s what they h  HTTPS_URL",1,26,141
Stocks start with solid gains  tech a strong early leader,1,11,57
Stocks start with solid gains  tech a strong early leader HTTPS_URL,1,12,81
Stocks That Hit 52 Week Highs On Monday,1,8,39
Stocks turn positive ahead of China press briefing,1,8,50
"Stocks, Bond Yields Climb on Strong Jobs Report  SP500  index  MarketScreener HTTPS_URL HTTPS_URL",1,16,125
Strong economic data nudge stocks higher,1,6,40
Tech Up As Investors Rush Back To Speculative Areas    Tech Roundup  economy  MarketScreener HTTPS_URL HTTPS_URL,1,20,140
"Technical Indicator  Late year bull trend confirmed by S P, Nasdaq",1,12,66
That s a new 52 week high for the Russell 2000.  Small caps have nearly caught up....S P YTD is up 25.6  while Russell 2000 YTD is up 21.4 .,1,32,140
"The Dow closed 1,627.46 points higher, or more than 7 ,  as the number of new coronavirus cases in the US appeared to slow down",1,26,127
The Dow has rallied 6  today as investors react to early signs that lockdowns in the U.S. and Europe may be helping  HTTPS_URL,1,25,140
"The Dow is up more than 1,000 points. These kinds of wild swings have dominated the market for the past month. HTTPS_URL",1,22,134
"The S P 500 is up nearly 25  in 2019, and history shows the momentum could carry over to next year   CNBC",1,25,105
The S P is now up 30 handles.,1,8,29
"The S P is up 0.9  and energy is the best performing sector  XLE is up 1.8 , double the S P.",1,24,92
There was a frantic rally at the market open on Wall Street. The Dow shot up more than 1000 points boosted by hopes  HTTPS_URL,1,25,140
"This S P 500 comeback stock could ride higher from here, traders agree  via user  HTTPS_URL",1,18,115
Today s Free Feature  The Technical Take  Markets Lift Above Two Day Ranges STOCK STOCK STOCK STOCK STOCK STOCK STOCK  HTTPS_URL,1,24,138
"U.K. stocks rally, British pound recovers as optimism over possible virus containment offsets worry over Johnson HTTPS_URL",1,17,136
U.S. markets have hit record levels recently. What s your next move?,1,12,68
U.S. markets jump at the open HTTPS_URL HTTPS_URL,1,8,77
U.S. stocks are staging a remarkable two day rally. But many analysts are calling the recent run a rally within a b  HTTPS_URL,1,24,140
U.S. stocks are  chart_increasing  HTTPS_URL HTTPS_URL,1,8,65
"U.S. Stocks Edge Higher, Trying to Extend Winning Streak  SP500  index  MarketScreener HTTPS_URL HTTPS_URL",1,17,134
U.S. Stocks Gain on Trade Talks Optimism  SP500  index  MarketScreener HTTPS_URL HTTPS_URL,1,15,118
U.S. Stocks Open Higher as Risk Appetite Improves  SP500  index  MarketScreener HTTPS_URL HTTPS_URL,1,16,127
U.S. stocks open higher HTTPS_URL HTTPS_URL,1,6,71
U.S. Stocks Were Resilient Last Week As Coronavirus Roils China. HTTPS_URL  business  stocks  trading,1,17,115
"UPDATE  U.S. stocks rose Friday, recovering after three consecutive session of losses HTTPS_URL by  HTTPS_URL",1,17,137
"US stocks had their best day in two weeks, closing near session highs on optimism about a slowdown in new coronavir  HTTPS_URL",1,23,140
US stocks remain near session highs in the early afternoon. Apparently nothing can derail the positive market senti  HTTPS_URL,1,20,140
US STOCKS Futures gain as China fuels trade deal optimism,1,10,57
Wall Street bounces back from a steep sell off. Here s what to expect next  via user  HTTPS_URL,1,20,119
Wall Street hits record high as trade hopes rise,1,9,48
Wall Street Hits Record Highs After Reports U.S.  Very Close  To China Trade Deal As Deadline Looms,1,19,99
Wall Street opens higher as report sparks trade deal hopes,1,10,58
"Wall Street rally continues, Dow and S P 500 open up over 3  at market open HTTPS_URL",1,18,99
Wall Street rises modestly  S P500  economy  MarketScreener HTTPS_URL HTTPS_URL,1,13,107
Wall Street set for higher open as trade deal hopes build,1,11,57
Wall Street surges as China financial measures soothe virus worries,1,10,67
Weekly market update   Good corporate results counter virus fears  Weeklymarketupdate  marketscreener  HTTPS_URL,1,17,126
"What to watch today  Dow set for huge jump after rocketing 1,600 points higher HTTPS_URL",1,16,102
"World s Largest Pension Fund Gains on Stocks, Foreign Debt",1,10,58
"STOCK500   Heads Bulls Win, Tails Bears Lose. Read more  HTTPS_URL  investing  markets  business",2,19,108
"STOCK  Asian Markets Close  Nikkei  0.6 , Hang Seng  0.6 , Shanghai  0.5  HTTPS_URL",2,20,98
STOCK  Market Briefing  Momentum maintained despite disappointing news HTTPS_URL,2,11,95
A sell off in bonds amid improving economic fundamentals could bring cyclical stocks back into the spotlight in the  HTTPS_URL,2,21,140
Algos buying bonds because other algos buying stocks.,2,8,53
Asia Petrochemical Monthly Price Watch Report 2019   HTTPS_URL HTTPS_URL HTTPS_URL,2,12,124
Asia Stocks Open Mixed as Trade Details Awaited  Markets Wrap,2,11,61
Asian shares mixed amid caution on US China trade talks,2,10,55
"Asian stocks  up_arrow  with U.S. equity futures
 Yen and Treasuries dip
 Hong Kong stocks outperform
 Trump says he s  ver  HTTPS_URL",2,25,140
"Asian stocks see modest gains
 Treasury yields dip
 U.S. dollar holds an overnight decline
 Oil slips after OPEC f  HTTPS_URL",2,21,140
Asian Stocks Set to Open Mixed After Trade Deal  Markets Wrap,2,12,61
At the open  11 25 2019,2,7,24
At the open  2 10 2020,2,7,23
At the open  2 10 2020  HTTPS_URL,2,9,47
At the open  2 6 2020,2,7,22
At the open  2 7 2020,2,7,22
Averages end flat,2,3,17
Averages end flat HTTPS_URL,2,4,41
Before the Open HTTPS_URL,2,4,39
Bloomberg s Bill Maloney watches S P 500 technicals as markets digest a slew of trade headlines  HTTPS_URL,2,19,120
Can The Record Highs In U.S. Stocks Last?,2,8,41
"CEE MARKETS Currencies weaker, stocks grind higher amid U.S. China trade hope",2,12,77
"China market opens, Iowa caucuses, Alphabet earnings  3 things to watch for on Monday HTTPS_URL",2,15,109
Consumer Next Shoe To Drop As Wall Street Ignores Data  Decelerating Hard  HTTPS_URL,2,15,98
"Coronavirus update  China toll skyrockets, but markets calm amid government cash infusion",2,13,89
DASAN Zhone   Risk parameters change on Derivatives Market during Holidays on foreign exchanges  DASANZhone  Stock  HTTPS_URL,2,21,139
